family_id	genomes
Tatumella_ptyseos_WP_304374032.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Klebsiella_pneumoniae_WP_002914152.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_billingiae_WP_013203382.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pantoea_agglomerans_WP_434773993.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Hafnia_alvei_WP_040045013.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Tatumella_ptyseos_WP_304372282.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Dickeya_chrysanthemi_WP_040002084.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246422.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004235766.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004236626.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004904690.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_036024017.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Serratia_marcescens_WP_015376309.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_038219135.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246802.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pantoea_agglomerans_WP_003853259.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Serratia_marcescens_WP_004940012.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_025802663.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004244108.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027275661.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_347253388.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Klebsiella_pneumoniae_WP_002898206.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Klebsiella_pneumoniae_WP_002913148.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_amylovora_WP_004163514.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_billingiae_WP_013203488.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_billingiae_WP_013204122.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Ewingella_americana_WP_034793965.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Edwardsiella_tarda_WP_005289020.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Edwardsiella_tarda_WP_035597577.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Ewingella_americana_WP_034787671.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_032898697.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Edwardsiella_ictaluri_WP_035609736.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_004916068.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Dickeya_dadantii_WP_071604526.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004241591.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Ewingella_americana_WP_072009848.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005279322.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_017628674.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027274410.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_347253258.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pragia_fontium_WP_047779478.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Escherichia_coli_YCN68500.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Tatumella_ptyseos_WP_304371395.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
